listing_id,id,date,reviewer_id,reviewer_name,comments
10768745,218576882,13-12-2017,49453289,David,Great price.  Nice place.
10768745,219713456,18-12-2017,79368809,Ben,Nice place ideally located in Albany.
10768745,220965622,24-12-2017,70412507,Laura,A little hideaway in a quiet neighborhood but still close to restaurants and shops. Great communication with Liz who was a thoughtful host . Hoping to return again next time we stay in Albany :)
10768745,224622060,03-01-2018,111721381,Patricia,"Elizabeth's place was terrific. Very comfortable, clean and private. Would love to stay again!"
10768745,226227291,09-01-2018,19149844,Ben,"Good stay, quick in and out. Liz was there for any questions I had."
10768745,226803837,12-01-2018,5061622,Jason,Elizabeth's place was cute and cozy. It was well located. It had all I needed plus. The Internet connection was super. Her communication and hospitality are what make Airbnb my first choice in places to stay.
10768745,226997482,13-01-2018,55976960,Patricia,Staying at Elizabeth's place was a lovely respite between 2 long days of travel. There were way too many thoughtful touches  to name them all!  I definitely hope to return.
10768745,228418811,19-01-2018,20723447,Michael,Elizabeth was very accommodating and checked in frequently to see if I needed anything. The location is convenient to downtown Albany. I enjoyed my stay and would stay there again.
10768745,229252661,22-01-2018,2206658,Danielle,Liz has a fantastic space to offer for a great value with special touches that show that she cares. High marks for hospitality!<br/>My new favorite amenity is the mattress warmer!!! 😀
10768745,230927756,29-01-2018,167294379,Reid,"Elizabeth was very accommodating, the place was a great spacious crash. It had lots of thoughtful touches for the ""on the go"" traveler like myself. Absolutely a recommend."
10768745,233653432,10-02-2018,69800256,Andrew,This place was an outstanding value and location. Excellent Hospitality was provided and  Liz was very responsive.
10768745,234370958,12-02-2018,81756528,Ankit,Exactly what I was expecting. No surprises
10768745,236506854,19-02-2018,128327591,Keilah,It is such a cozy place!
10768745,237910321,24-02-2018,170932843,Samantha,"Great place to stay - bed was very comfortable, and all amenities included were very appreciated."
10768745,238389126,25-02-2018,44938762,Garrison,"Really great studio, very comfortable and accessible, convenient central location, and Elizabeth is very easy to work with. Has everything you need with unique style, I would stay there again and highly recommend."
10768745,239424521,01-03-2018,133487987,Addy,"This place is cozy, quiet and conveniently located. Elizabeth replies promptly and gives helpful instructions and tips."
10768745,239652136,02-03-2018,175064927,C,Really nothing notable within walking distance. Its important to note that its near St. Peter's hospital but not Albany Med
10768745,240296727,04-03-2018,29873492,Siwei,Easy check in and check out. The space is just as described and as the pictures show. Liz's studio had everything I needed for my quick stay. Good central location. Headed mattress pad was an extra plus. Would stay here again.
10768745,241066078,07-03-2018,161825852,Betty,Very sweet place and cozy
10768745,242231916,11-03-2018,65918656,Sandra,Great place. I would recommend this BnB highly.
10768745,243059783,14-03-2018,1486879,Bob,"Elizabeth was super accommodating of my last minute reservation and late hour arrival.  Her place was spacious and comfy.  She had nice little touches (eg, microwave, kettle, fridge) in the room.  We got several inches of snow, and she had a broom outside for wiping my rental car off.  So helpful!"
10768745,245064491,20-03-2018,286723,Mariah,Elizabeth's place is quirky and charming. The bed is comfortable and the location is excellent. Very good value for the money.
10768745,245482102,22-03-2018,171636951,Tiffany,"Liz’s place is great! Super quiet, close to downtown, easy parking, and thoughtfully appointed. I had everything I needed, and the space had much more character than a boring old hotel would have! Would definitely stay again."
10768745,247762193,29-03-2018,819921,Justin,"Just what I was looking for. A quiet, spacious, comfortable and homey place to stay amid a rather remarkable collection of furnishings from yesteryear."
10768745,248095961,30-03-2018,156845477,Michael,"A very nice studio, just as shown and had everything I needed with no surprises."
10768745,252904459,12-04-2018,286723,Mariah,"Elizabeth is a warm and wonderful host and the place is very comfortable. It's also in a gorgeous, centrally located neighborhood. Excellent value for the money."
10768745,254391004,16-04-2018,17819011,Mehmet,Excellent host. Place is as described. Comfortable and safe.
10768745,254881963,18-04-2018,171636951,Tiffany,"Great spot with cute decor, quiet neighborhood and heated mattress! Liz’s place is perfect and a fantastic value."
10768745,255441867,20-04-2018,148981524,Kathleen,Good location. Good value. Rules: quiet after 8:00 p.m.? I was afraid to turn on the flat screen t.v.
10768745,257519574,26-04-2018,113549206,Shelly,Liz’s apartment was perfect for me. Close to work and a very relaxing and quiet  place to come back to every night after a long day of work for me. A great stay!!
10768745,259193540,30-04-2018,85644799,Callie,"Beautiful place, quiet and lovely neighborhood.  Very close to St. Peter's hospital.  Room had everything I needed and had such nice personal touches.  Truly felt like home and better than staying at an overpriced and noisy hotel!"
10768745,261454792,06-05-2018,141302364,Nashia,Great stay! Cozy and comfortable place as well as centrally located to where I needed to be! Would definitely stay here again if I needed to.
10768745,262637617,09-05-2018,113549206,Shelly,Another great stay at Liz’s. Easy to check in to and great communication. Very cozy apartment. Close to my work.
10768745,262950032,10-05-2018,55976960,Patricia,"A relaxing space to stay in a quiet, residential neighborhood."
10768745,265559426,17-05-2018,171636951,Tiffany,Great as always - Liz is a great host!
10768745,267716131,22-05-2018,84668579,Simon,Very comfy place to stay while seeing the sights.
10768745,268297418,24-05-2018,268735,Iris,Way much better than the photo shows. Large studio well decorated with a bathroom. Elizabeth is easy to communicate with and very helpful. Would like to recommend it. 
10768745,268972707,26-05-2018,49453289,David,Second stay at Elizabeth’s was great.
10768745,269629777,27-05-2018,110795829,Lenard,Nice apartment in a good area. Everything came as listed.
10768745,273558489,06-06-2018,3227395,Khoa,"Liz's suite is lovely. It's stylish and feels well loved. The bathroom is replete with multiple towels/shampoos/conditioner/bar soaps/body wash. There's also a kitchen type area that is mainly for breakfast foods. Nearby the bathroom is a medium sized fridge that can fill multiple bottles of water and then some. The room features large windows covered by heavy curtains, and windows open (and easily), of course, to allow the room to cool if needed. Best of all, Liz is amazing with communication. Highly recommend!"
10768745,274233729,08-06-2018,120193977,Nina,It’s a cozy apartment in a quiet neighborhood. Great spot for a quick night’s stay. Conveniently located near drugstore and restaurants.
10768745,274574001,09-06-2018,13400376,Hector,"This an unusual and fun space, with striking decor. It is bigger and more luxurious than I expected. It might be a little dark if you stay during the day, but was very comfortable at night. The street is perfectly leafy and quiet. I didn't meet Liz but she make check-in easy."
10768745,275678075,11-06-2018,125830480,Sheila,"Elizabeth's place was an unexpected gem. Not only was this space beautiful and much more than I would have been led to believe by the pictures, but it is in a lovely location.It is quiet but not remote Elizabeth is a VERY accommodating host. Everything you need is in this room and there's ample  space to feel comfortable and at ease. She has Charming Victorian touches throughout the space. This rental is an absolute value. It is centrally located by the bus line and walkable to lovely restaurants and a short jaunt to downtown. I highly recommend renting Elizabeth space and will most definitely be doing so in the future."
